OBJECTID,BASEZONING,DISTRICT,DENSITY,Shape_Leng,Shape_Area,Zoning
2034,LC,LC,NA,1320.84758505,66972.8747448,NA
2035,LC,LC,NA,858.347374102,38848.5918256,NA
2036,LC,LC,NA,654.522122318,23870.926205,NA
2037,LC,LC,NA,884.160360385,42449.5475863,NA
2038,LC,LC,NA,841.392485425,20672.335421,NA
2039,LC,LC,NA,812.284351165,38743.0904431,NA
2040,LC,LC,NA,559.051698401,14213.7638081,NA
2041,LC,LC,NA,878.946994704,49372.0045594,NA
2042,LC,LC,NA,1165.54964932,66148.5531511,NA
2043,LC,LC,NA,1331.4389151,102148.085323,NA
2044,LC,LC,NA,1623.38466839,154714.564775,NA
2045,LC,LC,NA,3195.04237783,465683.971925,NA
2046,LC,LC,NA,2637.56356189,260586.300003,NA
2047,LC,LC,NA,635.627922321,17900.8787015,NA
2048,LC,LC,NA,2131.93561703,271406.96464,NA
2049,LC,LC,NA,1191.43681025,66030.0268042,NA
2050,LC,LC,NA,358.179720332,8114.40536119,NA
2051,LC,LC,NA,978.936179141,52453.2880609,NA
2052,LC,LC,NA,503.047893781,14073.5124701,NA
2053,LC,LC,NA,375.652236946,8612.73018188,NA
2054,LC,LC,NA,1104.28010308,36334.7505959,NA
2055,LC,LC,NA,462.714305707,12222.3139051,NA
2056,LC,LC,NA,340.164857257,5226.15634533,NA
2057,LC,LC,NA,1024.61520327,56937.5039682,NA
2058,LC,LC,NA,612.855673895,19487.535919,NA
2059,LC,LC,NA,522.492216505,13879.1882653,NA
2060,LC,LC,NA,7214.29051228,1240466.18989,NA
2061,LC,LC,NA,964.014063011,46201.2375715,NA
2062,LC,LC,NA,1026.58425122,58052.580836,NA
2063,LC,LC,NA,619.006262147,23549.4673459,NA
2064,LC,LC,NA,948.013789117,45146.5082975,NA
2065,LC,LC,NA,953.75201697,45522.4784442,NA
2066,LC,LC,NA,915.709684989,44038.2142633,NA
2067,LC,LC,NA,932.882818187,44575.1977385,NA
2068,LC,LC,NA,1457.02182478,73834.6423832,NA
2069,LC,LC,NA,763.010761268,28790.012358,NA
2070,LC,LC,NA,931.39124972,44565.5233156,NA
2071,LC,LC,NA,934.84761209,44984.2949652,NA
2072,LC,LC,NA,888.557552605,23744.7411056,NA
2073,LC,LC,NA,394.298169006,9357.62307904,NA
2074,LC,LC,NA,438.002585145,11863.0469363,NA
2075,LC,LC,NA,3716.31381702,729303.225416,NA
2076,LC,LC,NA,1066.74945947,53455.5895816,NA
2077,LC,LC,NA,529.059028818,16469.2527041,NA
2078,LC,LC,NA,1572.30252859,147141.125297,NA
2079,LC,LC,NA,2460.1933455,196378.534312,NA
2080,LC,LC,NA,943.213610483,40439.3649107,NA
2081,LC,LC,NA,1356.17275426,83737.2064178,NA
2082,LC,LC,NA,1143.81764891,61868.9888849,NA
2083,LC,LC,NA,697.168501678,30763.6175474,NA
2084,LC,LC,NA,842.875831551,24563.3011991,NA
2085,LC,LC,NA,551.929854298,17901.608813,NA
2086,LC,LC,NA,501.07110801,13475.3871205,NA
2087,LC,LC,NA,1804.87567386,135581.853364,NA
2088,LC,LC,NA,1508.08085939,93931.5665472,NA
2089,LC,LC,NA,1335.51327126,65471.6911058,NA
2090,LC,LC,NA,257.943531778,3903.75363557,NA
2091,LC,LC,NA,1163.41225835,61004.8544516,NA
2092,LC,LC,NA,176.417700296,1860.15599678,NA
2093,LC,LC,NA,201.281430331,2199.04701989,NA
2094,LC,LC,NA,164.028487894,1500.53702288,NA
2095,LC,LC,NA,176.427692092,1860.35275044,NA
2096,LC,LC,NA,176.396774354,1860.84310661,NA
2097,LC,LC,NA,1671.27940349,99015.3137105,NA
2098,LC,LC,NA,275.479180686,3858.19638435,NA
2099,LC,LC,NA,176.398258227,1860.68997803,NA
2100,LC,LC,NA,176.398562698,1851.16354825,NA
2101,LC,LC,NA,175.476941267,1504.54524142,NA
2102,LC,LC,NA,176.426858605,1851.30410307,NA
2103,LC,LC,NA,232.358977545,2226.48536483,NA
2104,LC,LC,NA,1614.70103931,96722.5715243,NA
2105,LC,LC,NA,176.417098276,1851.27115066,NA
2106,LC,LC,NA,176.415840613,1859.94239034,NA
2107,LC,LC,NA,176.408553641,1826.86180452,NA
2108,LC,LC,NA,206.267250885,2444.25515481,NA
2109,LC,LC,NA,525.591540866,16519.403035,NA
2110,LC,LC,NA,3255.36388253,482239.985634,NA
2111,LC,LC,NA,624.96524314,19825.0029897,NA
2112,LC,LC,NA,492.32658264,14858.2946451,NA
2113,LC,LC,NA,2986.67578996,452827.535932,NA
2114,LC,LC,NA,1231.69473723,88634.7572038,NA
2115,LC,LC,NA,1121.89550879,49472.4440198,NA
2116,LC,LC,NA,498.150930751,11250.9397319,NA
2117,LC,LC,NA,1060.04773388,60093.8537791,NA
2118,LC,LC,NA,1061.21173489,57204.3736563,NA
2119,LC,LC,NA,1095.90384856,59900.4169657,NA
2120,LC,LC,NA,1221.31733715,89178.7141657,NA
2121,LC,LC,NA,834.064235815,35199.7568059,NA
2122,LC,LC,NA,979.522969435,53348.8113501,NA
2123,LC,LC,NA,971.903942399,35238.9582373,NA
2124,LC,LC,NA,1132.63386443,68126.5129433,NA
2125,LC,LC,NA,2160.94360288,97134.8098533,NA
2126,LC,LC,NA,1085.35854533,45657.5000762,NA
2127,LC,LC,NA,2052.80387387,86422.8658773,NA
2128,LC,LC,NA,859.69262188,46622.7755017,NA
2129,LC,LC,NA,1348.9723765,54080.2793172,NA
2130,LC,LC,NA,1676.96859059,79015.9412109,NA
2131,LC,LC,NA,321.686145949,5228.93337213,NA
2132,LC,LC,NA,838.225210998,13450.0963163,NA
2133,LC,LC,NA,1280.39176174,32864.5879826,NA
2134,LC,LC,NA,952.287362235,55736.3505159,NA
2135,LC,LC,NA,439.340418171,9905.63149172,NA
2136,LC,LC,NA,842.305718711,40347.149813000004,NA
2137,LC,LC,NA,652.021920548,26665.3319455,NA
2138,LC,LC,NA,1837.57981851,47094.8640543,NA
2139,LC,LC,NA,1080.12809698,64660.5197315,NA
2140,LC,LC,NA,939.547260998,45454.1560695,NA
2141,LC,LC,NA,2529.18780566,322907.397207,NA
2142,LC,LC,NA,943.709682856,55356.7466566,NA
2143,LC,LC,NA,1235.53957035,81301.6773927,NA
2144,LC,LC,NA,1446.53216033,128694.030041,NA
2145,LC,LC,NA,2433.60600817,322450.428648,NA
2146,LC,LC,NA,2679.60383836,119090.306595,NA
2147,LC,LC,NA,566.629601693,19992.0273843,NA
2148,LC,LC,NA,1468.25018101,112340.635625,NA
2149,LC,LC,NA,2583.03899715,292670.794457,NA
2150,LC,LC,NA,452.477213024,12340.1895887,NA
2151,LC,LC,NA,263.731950142,3653.70254826,NA
2152,LC,LC,NA,2089.339763,166541.277054,NA
2153,LC,LC,NA,270.598865092,3834.06071195,NA
2154,LC,LC,NA,3376.28255567,318579.312853,NA
2155,LC,LC,NA,760.18806594,35596.4829231,NA
2156,LC,LC,NA,544.26855973,14711.7340594,NA
2157,LC,LC,NA,471.200209169,13791.2387709,NA
2158,LC,LC,NA,1937.07223683,222749.126682,NA
2159,LC,LC,NA,2901.16706114,465582.187516,NA
2160,LC,LC,NA,995.952788135,54223.7071142,NA
2161,LC,LC,NA,2024.47057623,129760.364485,NA
2162,LC B7,LC,NA,2700.79518865,398471.992927,NA
2163,LC B7,LC,NA,2736.08619949,313763.882919,NA
2164,LC B7,LC,NA,1898.78958161,191842.347705,NA
2165,LC B7,LC,NA,1916.66671908,184136.9931,NA
2166,LC B8,LC,NA,1454.52875042,112827.244586,NA
2167,LC B8,LC,NA,739.483758201,27944.1808322,NA
2168,LC B8,LC,NA,837.842836182,25425.871277,NA
2169,LC B8,LC,NA,820.714506687,38899.6088786,NA
2170,LC TS,LC,NA,1242.52373662,59366.9577048,NA
2171,LC TS,LC,NA,1154.5372401,61094.8891121,NA
2172,LC TS,LC,NA,1067.72676203,58020.9984118,NA
2173,LC TS,LC,NA,607.212425231,19312.6747741,NA
2174,LC TS,LC,NA,3480.69805763,192676.521437,NA
2175,LC TS,LC,NA,1448.29664588,92040.290307,NA
2176,LC TS,LC,NA,2515.15482829,127090.932497,NA
2177,LC TS,LC,NA,686.302582918,26389.6837805,NA
2178,LC TS,LC,NA,700.432949562,21104.1533727,NA
2179,LC TS,LC,NA,1015.23178423,36851.6743207,NA
2180,LC TS,LC,NA,885.825026137,38482.5020956,NA
2181,LC TS,LC,NA,916.33265423,30325.2687126,NA
2182,LC TS,LC,NA,2275.00666406,172609.581197,NA
2183,LC TS,LC,NA,700.883824275,24261.2622325,NA
2184,LC TS,LC,NA,999.989348127,38307.9893968,NA
2185,LC TS,LC,NA,1303.97810609,74424.630722,NA
2186,LC TS,LC,NA,2694.06687097,148236.85039100001,NA
2187,LC Z,LC,NA,1818.95508936,178091.136691,NA
2188,LEA B6 100,LEA,100,13830.9360851,11230696.0662,NA
2189,LEA B6 100,LEA,100,14582.9708948,11783917.4313,NA
2190,LEA B6 100,LEA,100,5616.94598425,1183045.79959,NA
2191,LEA B6 100,LEA,100,455.346890466,3644.16961278,NA
2192,LEA B6 100,LEA,100,120623.183655,81782738.8775,NA
2193,LEA B6 100,LEA,100,8938.5358039,1863718.99395,NA
2194,LEA B6 100,LEA,100,91130.6787203,86731777.8294,NA
2195,LEA B6 100,LEA,100,9837.0524665,3950658.32884,NA
2196,LEA B6 100,LEA,100,5333.453826,1369732.25694,NA
2197,LEA B6 100,LEA,100,1741.18834891,160963.975141,NA
2198,LEA B6 100,LEA,100,3970.54449766,699770.194807,NA
2199,LEA B6 100,LEA,100,4153.39481603,652048.722095,NA
2200,LEA B6 100,LEA,100,1829.37505168,204740.32407,NA
2201,LEA B6 100,LEA,100,20332.5238215,17083097.1535,NA
2202,LEA B6 100,LEA,100,21075.0743824,8824576.40846,NA
2203,LEA B6 100,LEA,100,4874.40958285,1395773.86423,NA
2204,LEA B6 100,LEA,100,5537.10199384,1880379.62871,NA
2205,LEA B6 100,LEA,100,2860.46100902,374879.149604,NA
2206,LEA B6 100,LEA,100,27837.313463,24454169.7551,NA
2207,LEA B6 100,LEA,100,21941.8618695,13125409.5975,NA
2208,LEA B6 100,LEA,100,886.053548624,48537.3194289,NA
2209,LEA B6 100,LEA,100,25178.1387653,31925139.2448,NA
2210,LEA B6 100,LEA,100,2013.96675894,221135.221635,NA
2211,LEA B6 100,LEA,100,2857.12700811,350634.446599,NA
2212,LEA B6 100,LEA,100,579.058499554,13865.4205783,NA
2213,LEA B6 100,LEA,100,504.042780226,8329.29265574,NA
2214,LEA B6 100,LEA,100,2504.61862537,41233.1476485,NA
2215,LEA B6 100,LEA,100,281744.838197,202898443.326,NA
2216,LEA B6 100,LEA,100,22758.1844143,13687432.5117,NA
2217,LEA B6 100,LEA,100,15549.4039806,5190062.26988,NA
2218,LEA B6 100,LEA,100,1963.14132306,150134.254686,NA
2219,LEA B6 100,LEA,100,9740.47969277,3526924.43731,NA
2220,LEA B6 100,LEA,100,445.682185131,11786.5658956,NA
2221,LEA B6 100,LEA,100,17499.1012287,16555380.9119,NA
2222,LEA B6 100,LEA,100,5311.26781606,1331912.51179,NA
2223,LEA B6 100,LEA,100,13472.9813664,7732787.25947,NA
2224,LEA B6 100,LEA,100,5526.93402994,111817.949093,NA
2225,LEA B6 100,LEA,100,24232.5277445,23243556.6815,NA
2226,LEA B6 100,LEA,100,814.941244342,36554.2909792,NA
2227,LEA B6 100,LEA,100,10346.4570022,4107740.37729,NA
2228,LEA B6 100,LEA,100,15521.9001563,10123373.4121,NA
2229,LEA B6 100,LEA,100,10955.2756556,6675820.4788,NA
2230,LEA B6 100,LEA,100,4421.78995702,868913.984133,NA
2231,LEA B6 100,LEA,100,4965.99108094,1056647.15306,NA
2232,LEA B6 100,LEA,100,22119.3680509,16229467.5253,NA
2233,LEA B6 100,LEA,100,1471.70933543,113259.080091,NA
2234,LEA B6 100,LEA,100,709.008231195,28565.7714311,NA
2235,LEA B6 100,LEA,100,3961.3272113,867747.499502,NA
2236,LEA B6 100,LEA,100,2590.70546176,331686.799422,NA
2237,LEA B6 100,LEA,100,16754.1412845,6175750.6355,NA
2238,LEA B6 100,LEA,100,4846.77079581,1426019.63148,NA
2239,LEA B6 100,LEA,100,450.556691806,8676.07984588,NA
2240,LEA B6 100,LEA,100,44766.0545532,4064831.44901,NA
2241,LEA B6 100,LEA,100,6169.80593908,1303815.0905,NA
2242,LEA B6 100,LEA,100,12970.7444829,9908372.42744,NA
2243,LEA B6 100,LEA,100,1219.99911421,61069.7326683,NA
2244,LEA B6 100,LEA,100,10883.7911802,6341024.47486,NA
2245,LEA B6 100,LEA,100,6972.70156924,1611378.20954,NA
2246,LEA B6 100,LEA,100,827.097262087,27512.6156453,NA
2247,LEA B6 100,LEA,100,3461.46495949,228874.227067,NA
2248,LEA B6 100,LEA,100,4157.250481,482613.137229,NA
2249,LEA B6 100,LEA,100,1163.59093308,44232.751036,NA
2250,LEA B6 100,LEA,100,10393.0815757,3422145.36978,NA
2251,LEA B6 100,LEA,100,10720.1994999,5414970.16697,NA
2252,LEA B6 100,LEA,100,55461.0365379,72099295.3932,NA
2253,LEA B6 100,LEA,100,7564.45494752,3000748.64606,NA
2254,LEA B6 100,LEA,100,36906.816531,56538762.2891,NA
2255,LEA B6 100,LEA,100,9752.30662233,5106545.76151,NA
2256,LEA B6 100,LEA,100,34162.0040073,41687889.1851,NA
2257,LEA B6 100,LEA,100,4136.58466915,503695.600614,NA
2258,LEA B6 100,LEA,100,66419.8192025,92447664.2492,NA
2259,LEA B6 100 Z,LEA,100,37820.1063848,38123232.3919,NA
2260,LEA B6 100 Z,LEA,100,28401.0964615,21275685.6705,NA
2261,LEA B6 100 Z,LEA,100,6759.68952685,1758199.49515,NA
2262,LEA B6 100 Z,LEA,100,6830.27390093,1816826.59388,NA
2263,LEA B6 100 Z,LEA,100,9934.45223289,4351476.35396,NA
2264,LEA B6 100 Z,LEA,100,11047.482066,6472321.93344,NA
2265,LEA B6 100 Z,LEA,100,10542.3441612,3739933.88476,NA
2266,LEA B6 100 Z,LEA,100,16940.8917496,15568970.5348,NA
2267,LEA B6 100 Z,LEA,100,10251.6056002,6486813.18924,NA
2268,LEA B6 100 Z,LEA,100,24935.6856417,18348122.2799,NA
2269,LEA B6 100 Z,LEA,100,8062.66008119,3589380.81659,NA
2270,LEA B6 100 Z,LEA,100,34653.8892502,47065513.5939,NA
2271,LEA B6 100 Z,LEA,100,1769.39688082,193704.784025,NA
2272,LEA B6 100 Z,LEA,100,38593.292483,50701039.7671,NA
2273,LEA B6 100 Z,LEA,100,36092.603174,63377709.8695,NA
2274,LEA B6 100 Z,LEA,100,14746.1495341,12646499.0149,NA
2275,LEA B6 100 Z,LEA,100,32526.1182779,30916723.8918,NA
2276,LEA B6 100 Z,LEA,100,36861.8303192,48662446.6482,NA
2277,LEA B6 100 Z,LEA,100,28347.926052,17338329.3889,NA
2278,LEA B6 100 Z,LEA,100,21772.0982255,4921758.89547,NA
2279,LEA B6 100 Z,LEA,100,101333.187286,129703252.549,NA
2280,LEA B6 100 Z,LEA,100,7544.594452,3241415.02677,NA
2281,LEA B6 100 Z,LEA,100,864.044178021,16521.3967605,NA
2282,LEA B6 100 Z,LEA,100,106993.777834,240173441.426,NA
2283,LEA B6 100 Z,LEA,100,54908.2533049,92391518.9705,NA
2284,LEA B6 100 Z,LEA,100,32013.671152,47761696.3498,NA
2285,LEA B6 100 Z,LEA,100,4273.10660656,750648.05627,NA
2286,LEA B6 100 Z,LEA,100,14049.9484858,8721589.38099,NA
2287,LEA B6 100 Z,LEA,100,65103.9638493,100118137.456,NA
2288,LEA B6 100 Z,LEA,100,33624.1469031,48866781.2969,NA
2289,LEA B6 100 Z,LEA,100,3168.77897936,62390.1416216,NA
2290,LEA B6 100 Z,LEA,100,33993.8828779,50773780.4178,NA
2291,LEA B6 100 Z,LEA,100,7930.57020338,3028211.18504,NA
2292,LEA B6 100 Z,LEA,100,30482.4372327,35920245.8757,NA
2293,LEA B6 100 Z,LEA,100,57129.6605675,101011300.878,NA
2294,LEA B6 100 Z,LEA,100,24551.0319043,15590339.17,NA
2295,LEA B6 100 Z,LEA,100,31108.3009996,38128839.5476,NA
2296,LEA B6 100 Z,LEA,100,8006.70625236,1315448.93336,NA
2297,LEA B6 100 Z,LEA,100,16030.5433116,10913047.937,NA
2298,LEA B6 100 Z,LEA,100,45917.5107372,77107979.1064,NA
2299,LEA B6 100 Z,LEA,100,10639.6172419,3846468.77821,NA
2300,LEA B6 100 Z,LEA,100,21346.6072278,22735493.594,NA
2301,LEA B6 100 Z,LEA,100,17445.6704258,7022469.47152,NA
2302,LEA B6 100 Z,LEA,100,8003.31471763,2995683.91399,NA
2303,LEA B6 100 Z,LEA,100,14704.3925923,8366070.69975,NA
2304,LEA B6 100 Z,LEA,100,18019.6179648,19047505.8441,NA
2305,LEA B6 100 Z,LEA,100,26162.3564828,24388135.3014,NA
2306,LEA B6 100 Z,LEA,100,6688.14496113,1814541.37387,NA
2307,LEA B6 100 Z,LEA,100,47898.9459387,61134947.7522,NA
2308,LEA B6 100 Z,LEA,100,6027.63620812,1132972.4372,NA
2309,LEA B6 100 Z,LEA,100,9608.70493486,3975031.34536,NA
2310,LEA B6 100 Z,LEA,100,15452.6201706,7943930.40515,NA
2311,LEA B6 100 Z,LEA,100,1196.37060338,50684.7531519,NA
2312,LEA B6 100 Z,LEA,100,62849.4997437,116545692.877,NA
2313,LEA B6 100 Z,LEA,100,73486.036572,117745299.615,NA
2314,LEA B6 100 Z,LEA,100,61478.3792091,131111788.486,NA
2315,LEA B6 120,LEA,120,593.973439345,22765.1226207,NA
2316,LEA B6 120,LEA,120,1945.98064951,178352.912465,NA
2317,LEA B6 120,LEA,120,8774.56114855,3379879.18012,NA
2318,LEA B6 120,LEA,120,31871.0650909,56281062.4372,NA
2319,LEA B6 120 Z,LEA,120,31984.5574654,26207626.9561,NA
2320,LEA B6 120 Z,LEA,120,4993.42786844,1346286.47772,NA
2321,LEA B6 120 Z,LEA,120,33491.5633593,39997070.1029,NA
2322,LEA B6 160,LEA,160,5889.9049275,1824442.5305,NA
2323,LEA B6 160,LEA,160,4627.59240676,528251.250002,NA
2324,LEA B6 160,LEA,160,5117.0031515,811657.807159,NA
2325,LEA B6 160,LEA,160,10854.9541442,6159417.33205,NA
2326,LEA B6 160,LEA,160,7334.91405389,3209811.45315,NA
2327,LEA B6 160,LEA,160,105588.686705,130550634.103,NA
2328,LEA B6 160,LEA,160,6141.77006563,1752700.39508,NA
2329,LEA B6 160,LEA,160,2127.18688121,149308.487032,NA
2330,LEA B6 160,LEA,160,36493.041459,54575362.5435,NA
2331,LEA B6 160,LEA,160,15773.7242346,9276159.98313,NA
2332,LEA B6 160,LEA,160,1437.27815623,75959.5521215,NA
2333,LEA B6 160,LEA,160,9296.14677748,5615505.49713,NA
2334,LEA B6 160,LEA,160,28025.315002799998,12892829.4731,NA
2335,LEA B6 160,LEA,160,5188.06414565,684643.086426,NA
2336,LEA B6 160,LEA,160,21574.8202536,12345297.2777,NA
2337,LEA B6 160,LEA,160,2650.69955156,420729.955846,NA
2338,LEA B6 160,LEA,160,23312.1252205,14815926.2622,NA
2339,LEA B6 160,LEA,160,4623.27711506,1037880.26108,NA
2340,LEA B6 160,LEA,160,1950.20574406,91288.2700676,NA
2341,LEA B6 160,LEA,160,693.990407854,29344.2539929,NA
2342,LEA B6 160,LEA,160,2033.48239319,107383.435321,NA
2343,LEA B6 160,LEA,160,2377.16139552,104844.406209,NA
2344,LEA B6 160,LEA,160,386.896768389,2883.15837305,NA
2345,LEA B6 160,LEA,160,2374.01180483,300207.623999,NA
2346,LEA B6 160,LEA,160,7386.11734957,2026603.96681,NA
2347,LEA B6 160,LEA,160,15157.7917134,11397823.4501,NA
2348,LEA B6 160,LEA,160,44657.9477215,56735788.6038,NA
2349,LEA B6 160,LEA,160,679.760304506,17446.1872171,NA
2350,LEA B6 160,LEA,160,21865.8282951,12852946.1779,NA
2351,LEA B6 160,LEA,160,56016.2334845,78907761.7048,NA
2352,LEA B6 160,LEA,160,6983.67891198,2973349.34499,NA
2353,LEA B6 160,LEA,160,27167.5604239,14879846.5354,NA
2354,LEA B6 160,LEA,160,2540.68377915,163710.233355,NA
2355,LEA B6 160 Z,LEA,160,9215.53525093,5145982.28666,NA
2356,LEA B6 160 Z,LEA,160,87139.5828571,112163413.788,NA
2357,LEA B6 160 Z,LEA,160,52061.5865176,117201708.546,NA
2358,LEA B6 160 Z,LEA,160,10504.9039899,5934053.44426,NA
2359,LEA B6 160 Z,LEA,160,14314.5559206,10203364.0157,NA
2360,LEA B6 160 Z,LEA,160,100012.862851,136329801.772,NA
2361,LEA B6 160 Z,LEA,160,41634.379556,55842536.3662,NA
2362,LEA B6 160 Z,LEA,160,14902.8057507,8701812.18128,NA
2363,LEA B6 160 Z,LEA,160,12778.6143718,3503518.5389,NA
2364,LEA B6 160 Z,LEA,160,9105.71728187,5060901.99046,NA
2365,LEA B6 160 Z,LEA,160,45275.5045961,72602590.285,NA
2366,LEA B6 160 Z,LEA,160,13215.4134455,8606286.86305,NA
2367,LEA B6 160 Z,LEA,160,28799.1438147,24520897.5247,NA
2368,LEA B6 160 Z,LEA,160,8252.2921869,3965959.07782,NA
2369,LEA B6 20 Z,LEA,20,7785.15264116,3632862.8027,NA
2370,LEA B6 200,LEA,200,13765.9540937,5990392.48094,NA
2371,LEA B6 200,LEA,200,23778.5566585,14752719.6674,NA
2372,LEA B6 200 Z,LEA,200,64667.2157683,58959408.8875,NA
2373,LEA B6 240,LEA,240,22506.767178,16670039.6928,NA
2374,LEA B6 240,LEA,240,13484.2741139,5571581.16609,NA
2375,LEA B6 240,LEA,240,17111.6015552,8362731.55517,NA
2376,LEA B6 240,LEA,240,15816.5137399,8764417.61347,NA
2377,LEA B6 240,LEA,240,21645.5447535,28306216.5932,NA
2378,LEA B6 240,LEA,240,16261.6762515,11602336.045,NA
2379,LEA B6 240,LEA,240,11290.896692,5983078.57792,NA
2380,LEA B6 240,LEA,240,42400.1385281,52416622.9772,NA
2381,LEA B6 240,LEA,240,1272.5747723,37169.4030419,NA
2382,LEA B6 240,LEA,240,30561.6807032,34840251.9319,NA
2383,LEA B6 240 Z,LEA,240,162763.999834,275930557.174,NA
2384,LEA B6 240 Z,LEA,240,76693.6519419,214614333.846,NA
2385,LEA B6 240 Z,LEA,240,28648.6890662,31012631.1475,NA
2386,LEA B6 240 Z,LEA,240,5277.94308767,1686455.72857,NA
2387,LEA B6 30,LEA,30,4359.86864982,965532.703455,NA
2388,LEA B6 320,LEA,320,24782.7965728,25178362.7979,NA
2389,LEA B6 320 Z,LEA,320,72660.0114766,221464152.267,NA
2390,LEA B6 320 Z,LEA,320,19919.2782072,11335597.587,NA
2391,LEA B6 320 Z,LEA,320,12951.3929589,5547052.68163,NA
2392,LEA B6 40,LEA,40,9894.27471767,3673242.67184,NA
2393,LEA B6 500 Z,LEA,500,19593.6613727,5794954.828,NA
2394,LEA B6 500 Z,LEA,500,4968.38342243,615829.594493,NA
2395,LEA B6 60,LEA,60,14853.1247975,10811206.4517,NA
2396,LEA B6 60,LEA,60,25947.9088997,26783002.0861,NA
2397,LEA B6 60,LEA,60,33816.1409138,41363782.5607,NA
2398,LEA B6 60,LEA,60,2716.67021446,350926.712355,NA
2399,LEA B6 60,LEA,60,1694.52681748,123472.334146,NA
2400,LEA B6 60,LEA,60,1682.37901441,159396.522254,NA
2401,LEA B6 60,LEA,60,1545.92855932,129289.613518,NA
2402,LEA B6 60,LEA,60,2503.70585517,387485.359331,NA
2403,LEA B6 60,LEA,60,2251.15705677,221064.913934,NA
2404,LEA B6 60,LEA,60,5689.85557815,1962068.4776,NA
2405,LEA B6 60,LEA,60,2887.77552851,109766.444109,NA
2406,LEA B6 60,LEA,60,9451.2642448,5430690.7794,NA
2407,LEA B6 60,LEA,60,20010.0383007,20663821.509,NA
2408,LEA B6 60,LEA,60,5320.11032319,244021.794147,NA
2409,LEA B6 60,LEA,60,7186.66969694,2076848.40604,NA
2410,LEA B6 60,LEA,60,36504.6455472,13579286.2519,NA
2411,LEA B6 60,LEA,60,3306.77596514,465781.297306,NA
2412,LEA B6 60,LEA,60,12106.4935077,7710988.3404,NA
2413,LEA B6 60,LEA,60,11656.9609728,5208722.82576,NA
2414,LEA B6 60,LEA,60,11639.4619065,2504745.97752,NA
2415,LEA B6 60,LEA,60,52117.4358143,79957481.1046,NA
2416,LEA B6 60,LEA,60,30045.5783559,25562534.1404,NA
2417,LEA B6 60,LEA,60,6801.02835646,2168918.16396,NA
2418,LEA B6 60,LEA,60,31201.524606,27121638.977,NA
2419,LEA B6 60,LEA,60,1362.40169872,107341.535437,NA
2420,LEA B6 60,LEA,60,416.097496204,2526.47352528,NA
2421,LEA B6 60,LEA,60,2741.42808643,261964.054519,NA
2422,LEA B6 60,LEA,60,6328.30344371,1761900.62588,NA
2423,LEA B6 60,LEA,60,20021.3532335,19237027.8163,NA
2424,LEA B6 60,LEA,60,15054.1115955,6835128.78698,NA
2425,LEA B6 60,LEA,60,1376.60004699,112137.720628,NA
2426,LEA B6 60,LEA,60,10421.7410506,4014189.96812,NA
2427,LEA B6 60,LEA,60,6485.92205465,2553432.56554,NA
2428,LEA B6 60,LEA,60,1764.63190324,119354.562086,NA
2429,LEA B6 60,LEA,60,3890.1023126,57319.9362331,NA
2430,LEA B6 60,LEA,60,2620.49139585,411748.101162,NA
2431,LEA B6 60,LEA,60,1838.93626434,207553.93127,NA
2432,LEA B6 60,LEA,60,1498.72604437,139945.190142,NA
2433,LEA B6 60,LEA,60,1481.14072326,100276.387087,NA
2434,LEA B6 60,LEA,60,9707.62621456,3787881.99323,NA
2435,LEA B6 60,LEA,60,23667.6781654,730681.124588,NA
2436,LEA B6 60,LEA,60,2721.30042518,36239.4028368,NA
2437,LEA B6 60,LEA,60,9232.47168958,4030901.12114,NA
2438,LEA B6 60,LEA,60,189.320665575,718.460347557,NA
2439,LEA B6 60,LEA,60,36878.3705449,49553752.3628,NA
2440,LEA B6 60,LEA,60,43320.8646957,48777335.7698,NA
2441,LEA B6 60,LEA,60,6162.385306,1594939.92066,NA
2442,LEA B6 60,LEA,60,4360.65993667,1129037.2249,NA
2443,LEA B6 60,LEA,60,2657.42339126,426369.954324,NA
2444,LEA B6 60,LEA,60,3764.46147387,713690.977012,NA
2445,LEA B6 60,LEA,60,3025.83100656,134417.657888,NA
2446,LEA B6 60,LEA,60,3462.77626747,652817.736298,NA
2447,LEA B6 60,LEA,60,1797.9268076,160127.328239,NA
2448,LEA B6 60,LEA,60,33083.4211138,24757808.9071,NA
2449,LEA B6 60,LEA,60,4039.00399049,863388.405292,NA
2450,LEA B6 60,LEA,60,17167.2345589,13761770.2095,NA
2451,LEA B6 60,LEA,60,5293.29385736,1462167.67304,NA
2452,LEA B6 60,LEA,60,8703.26925347,3169283.58752,NA
2453,LEA B6 60,LEA,60,10348.8153318,5010923.95415,NA
2454,LEA B6 60,LEA,60,2408.45758239,253621.930732,NA
2455,LEA B6 60,LEA,60,17717.1053312,12960052.2457,NA
2456,LEA B6 60,LEA,60,12377.8185003,8767549.11599,NA
2457,LEA B6 60,LEA,60,23355.7659406,7379678.06653,NA
2458,LEA B6 60,LEA,60,1806.87909163,209041.214377,NA
2459,LEA B6 60,LEA,60,23929.6931154,23805242.312,NA
2460,LEA B6 60,LEA,60,13750.6235811,7940898.34965,NA
2461,LEA B6 60,LEA,60,13976.1549282,6878795.24275,NA
2462,LEA B6 60,LEA,60,20315.940761,14915594.1213,NA
2463,LEA B6 60,LEA,60,10598.2262605,3757925.12352,NA
2464,LEA B6 60,LEA,60,13217.3747708,8366194.51752,NA
