APN,LevelNm,GP,gnrl_p_,ASMT,Shp_Lng,Shap_Ar,Acres,id,edt_g__,zoning
163-190-033,1,ER,PD,163190033,491.996271207,14581.0740805,0.3347354013,2505,PD,1
164-450-018,1,LDR,PD_VntgGrn,164450018,276.140097941,4404.60930043,0.10111591599,2506,PD_VntgGrn,1
066-720-005,1,TC,VR,066720005,58.4914874163,211.638468756,0.00485855071,2507,VR,1
163-290-026,1,ER,PD_Villas,163290026,452.002447347,11298.2486862,0.25937210023,2508,PD_Villas,1
161-162-054,1,VLDR,SR,161162054,289.087269548,4522.58833481,0.10382434194,2509,SR,1
161-161-035,1,VLDR,SR,161161035,939.913923594,4572.90578024,0.10497947154,2510,SR,1
164-420-016,1,LDR,PD_VntgGrn,164420016,266.791430437,3939.24028071,0.09043251333,2511,PD_VntgGrn,1
164-410-042,1,LDR,PD_VntgGrn,164410042,285.991909621,4285.79529039,0.09838832163,2512,PD_VntgGrn,1
164-420-012,1,LDR,PD_VntgGrn,164420012,271.823273795,4163.75779694,0.09558672628,2513,PD_VntgGrn,1
066-070-047,1,LDR,VR,066070047,416.301376046,9135.17657307,0.20971479736,2514,VR,1
164-220-016,1,VLDR,SR,164220016,308.450132841,5214.82261965,0.11971585445,2515,SR,1
161-162-013,1,VLDR,SR,161162013,293.532401554,4608.51545927,0.10579695728,2516,SR,1
164-290-062,1,VLDR,SR,164290062,300.92353895,5024.11692951,0.11533785421,2517,SR,1
161-060-052,1,LDR,VR,161060052,466.397666938,12861.6998786,0.29526400088,2518,VR,1
161-300-024,1,VLDR,SR,161300024,348.092003984,6567.09678768,0.1507597977,2519,SR,1
162-220-016,1,VLDR,SR,162220016,424.70684644,9288.97874838,0.21324560947,2520,SR,1
161-180-015,1,VLDR,SR,161180015,318.182797959,5936.78954594,0.13628993448,2521,SR,1
164-270-022,1,LDR,VR,164270022,281.689730303,4549.71674863,0.10444712462,2522,VR,1
162-240-009,1,VLDR,SR,162240009,330.451865072,6659.78262263,0.15288757169,2523,SR,1
162-240-011,1,VLDR,SR,162240011,318.721708435,6128.04094779,0.14068046253,2524,SR,1
161-300-042,1,VLDR,SR,161300042,318.645389363,5958.51308269,0.13678863826,2525,SR,1
162-120-006,1,VLDR,SR,162120006,345.807206376,6772.8644827,0.15548357398,2526,SR,1
164-450-085,1,LDR,PD_VntgGrn,164450085,276.125296765,4404.14289011,0.10110520868,2527,PD_VntgGrn,1
164-450-002,1,LDR,PD_VntgGrn,164450002,276.155476605,4404.71698383,0.10111838806,2528,PD_VntgGrn,1
164-340-080,1,VLDR,PD_VntgGrn,164340080,362.161630719,7553.48322819,0.17340411451,2529,PD_VntgGrn,1
162-033-013,1,VLDR,SR,162033013,301.836441223,5063.11830788,0.11623320266,2530,SR,1
164-420-039,1,LDR,PD_VntgGrn,164420039,273.813274207,3978.72967006,0.09133906497,2531,PD_VntgGrn,1
164-410-002,1,LDR,PD_VntgGrn,164410002,303.182429215,5486.71758958,0.12595770408,2532,PD_VntgGrn,1
164-450-077,1,LDR,PD_VntgGrn,164450077,278.455758717,4623.51636716,0.10614133074,2533,PD_VntgGrn,1
162-050-044,1,ER,ER,162050044,437.451057177,12308.9834464,0.28257537756,2534,ER,1
161-270-029,1,VLDR,SR,161270029,321.337643988,5512.06842768,0.12653967924,2535,SR,1
162-033-004,1,VLDR,SR,162033004,303.410918828,5113.87194575,0.11739834586,2536,SR,1
164-280-001,1,LDR,VR,164280001,274.816370812,4855.28970783,0.11146211451,2537,VR,1
161-162-030,1,VLDR,SR,161162030,297.274105406,5243.4038154,0.12037198842,2538,SR,1
163-190-012,1,ER,PD,163190012,585.801437043,19208.2877242,0.44096160983,2539,PD,1
161-300-028,1,VLDR,SR,161300028,339.976854533,5988.0763831,0.13746731825,2540,SR,1
164-250-054,1,LDR,PD_Vintana,164250054,314.02023343,5782.09789323,0.13273870278,2541,PD_Vintana,1
164-420-038,1,LDR,PD_VntgGrn,164420038,261.794816008,3445.80266608,0.0791047444,2542,PD_VntgGrn,1
066-352-017,1,VLDR,SR,066352017,488.139528865,13565.9768063,0.31143197443,2543,SR,1
066-070-060,1,MDR,MDR,066070060,373.927729891,6837.53390275,0.15696817959,2544,MDR,2
161-210-017,1,VLDR,SR,161210017,318.352395324,5945.98330263,0.13650099409,2545,SR,1
161-520-004,1,LDR,VR,161520004,262.038022183,3736.59292093,0.08578037009,2546,VR,1
066-470-015,1,VLDR,SR,066470015,360.621569723,7219.81128124,0.16574406063,2547,SR,1
161-190-010,1,VLDR,SR,161190010,354.878165331,7099.11244312,0.16297319658,2548,SR,1
162-240-055,1,VLDR,SR,162240055,320.341761747,6012.22000566,0.13802157956,2549,SR,1
161-190-065,1,VLDR,SR,161190065,319.348940929,5975.67082535,0.13718252584,2550,SR,1
066-430-014,1,VLDR,SR,066430014,364.221309529,8426.77320725,0.19345209383,2551,SR,1
164-190-055,1,VLDR,SR,164190055,420.81157794,8360.64557617,0.19193401231,2552,SR,1
164-420-065,1,LDR,PD_VntgGrn,164420065,270.7562405,3550.61410637,0.08151088398,2553,PD_VntgGrn,1
164-380-033,1,VLDR,PD_VntgGrn,164380033,312.342276408,5759.8223018,0.13222732557,2554,PD_VntgGrn,1
164-380-009,1,VLDR,PD_VntgGrn,164380009,319.788483557,5999.76836709,0.13773572927,2555,PD_VntgGrn,1
162-240-046,1,VLDR,SR,162240046,310.787580006,6026.71288915,0.13835429038,2556,SR,1
164-360-024,1,LDR,PD_VntgGrn,164360024,292.364357376,5298.08064492,0.1216271957,2557,PD_VntgGrn,1
066-570-043,1,VLDR,SR,066570043,348.692439874,7480.14229794,0.17172043843,2558,SR,1
066-420-049,1,VLDR,SR,066420049,246.391883279,1077.17919272,0.02472863161,2559,SR,1
161-060-033,1,MDR,MDR,161060033,573.559768797,20489.1112317,0.47036527162,2560,MDR,2
164-410-048,1,LDR,PD_VntgGrn,164410048,265.856706889,4025.24730439,0.09240696291,2561,PD_VntgGrn,1
161-240-040,1,VLDR,SR,161240040,303.911496255,5163.75788104,0.11854356935,2562,SR,1
163-200-020,1,ER,PD,163200020,463.955876481,13177.4778842,0.30251326639,2563,PD,1
164-250-037,1,LDR,PD_Vintana,164250037,271.697258463,4290.54512404,0.09849736281,2564,PD_Vintana,1
066-420-008,1,VLDR,SR,066420008,1334.0423514,83317.1128078,1.91269772286,2565,SR,1
162-240-054,1,VLDR,SR,162240054,320.336955389,6012.25723855,0.13802243431,2566,SR,1
164-410-019,1,LDR,PD_VntgGrn,164410019,269.942368533,3889.15317625,0.08928267163,2567,PD_VntgGrn,1
164-450-075,1,LDR,PD_VntgGrn,164450075,276.140486253,4404.24587194,0.10110757282,2568,PD_VntgGrn,1
164-360-031,1,LDR,PD_VntgGrn,164360031,282.17699938,4633.97772072,0.10638149037,2569,PD_VntgGrn,1
161-410-062,1,VLDR,SR,161410062,374.18003201,8735.74013491,0.20054499851,2570,SR,1
066-560-009,1,VLDR,SR,066560009,607.016519325,18432.9834704,0.42316307324,2571,SR,1
164-450-017,1,LDR,PD_VntgGrn,164450017,280.14141145,4580.56589879,0.10515532366,2572,PD_VntgGrn,1
066-720-006,1,TC,VR,066720006,66.8196206933,265.944547868,0.00610524674,2573,VR,1
164-450-003,1,LDR,PD_VntgGrn,164450003,276.144646958,4404.45642285,0.1011124064,2574,PD_VntgGrn,1
161-250-017,1,VLDR,SR,161250017,315.78837945,6069.6087698,0.1393390443,2575,SR,1
164-450-008,1,LDR,PD_VntgGrn,164450008,276.145446645,4404.75360468,0.10111922876,2576,PD_VntgGrn,1
163-120-022,1,VLDR,SR,163120022,321.106446984,6077.72195099,0.13952529731,2577,SR,1
164-340-058,1,VLDR,PD_VntgGrn,164340058,319.799283314,5999.64198163,0.13773282786,2578,PD_VntgGrn,1
163-120-002,1,VLDR,SR,163120002,316.710425464,5874.53395184,0.1348607427,2579,SR,1
164-200-010,1,LDR,VR,164200010,285.890620089,4836.17480224,0.11102329665,2580,VR,1
164-410-001,1,LDR,PD_VntgGrn,164410001,294.599520349,5312.54928817,0.12195935005,2581,PD_VntgGrn,1
161-410-084,1,VLDR,SR,161410084,346.770326363,6578.92489262,0.15103133362,2582,SR,1
164-450-084,1,LDR,PD_VntgGrn,164450084,276.120148691,4403.92072755,0.10110010853,2583,PD_VntgGrn,1
161-162-044,1,VLDR,SR,161162044,290.140922669,4514.51447918,0.10363899172,2584,SR,1
163-080-017,1,VLDR,SR,163080017,314.872923108,6021.24654486,0.13822880039,2585,SR,1
066-580-006,1,VLDR,SR,066580006,349.713650389,5946.20296744,0.1365060369,2586,SR,1
161-162-032,1,VLDR,SR,161162032,295.053080801,4677.25879021,0.10737508701,2587,SR,1
164-420-023,1,LDR,PD_VntgGrn,164420023,269.984140466,4126.12212926,0.09472273024,2588,PD_VntgGrn,1
164-380-064,1,VLDR,PD_VntgGrn,164380064,331.535594646,6353.04707964,0.14584589255,2589,PD_VntgGrn,1
164-420-010,1,LDR,PD_VntgGrn,164420010,266.80216255,3939.77392829,0.09044476419,2590,PD_VntgGrn,1
066-570-050,1,VLDR,SR,066570050,345.652377436,7828.37957986,0.17971486639,2591,SR,1
164-190-063,1,VLDR,SR,164190063,271.202921202,4346.70995267,0.09978672986,2592,SR,1
164-150-063,1,LI,LI,164150063,1190.89746194,69560.8127599,1.596896528,2593,LI,0
162-240-014,1,VLDR,SR,162240014,320.293818028,6011.03714197,0.13799442475,2594,SR,1
066-720-007,1,TC,VR,066720007,57.8782490966,207.285482057,0.00475861988,2595,VR,1
164-420-064,1,LDR,PD_VntgGrn,164420064,375.273379423,6400.27332,0.14693005785,2596,PD_VntgGrn,1
164-420-019,1,LDR,PD_VntgGrn,164420019,266.776704489,3938.91398664,0.09042502265,2597,PD_VntgGrn,1
163-220-050,1,VLDR,SR,163220050,359.211407136,7404.11187246,0.16997502003,2598,SR,1
163-250-030,1,VLDR,SR,163250030,318.822794925,5958.45379681,0.13678727725,2599,SR,1
163-250-016,1,VLDR,SR,163250016,318.384131072,5932.86882703,0.13619992716,2600,SR,1
161-240-017,1,VLDR,SR,161240017,302.008473351,5049.25315456,0.11591490254,2601,SR,1
161-310-039,1,VLDR,SR,161310039,325.926178418,5667.89576488,0.13011698266,2602,SR,1
161-161-006,1,VLDR,SR,161161006,292.364156766,4559.13716712,0.10466338767,2603,SR,1
161-162-057,1,VLDR,SR,161162057,289.952241743,4552.8104678,0.10451814664,2604,SR,1
066-010-039,1,VLDR,SR,066010039,573.971695655,19448.3802811,0.44647337652,2605,SR,1
164-450-095,1,LDR,PD_VntgGrn,164450095,276.135138064,4404.57985057,0.10111523991,2606,PD_VntgGrn,1
164-340-035,1,VLDR,PD_VntgGrn,164340035,319.800070177,5999.62188805,0.13773236658,2607,PD_VntgGrn,1
164-290-031,1,VLDR,SR,164290031,308.454759953,5215.37619789,0.11972856285,2608,SR,1
164-200-032,1,LDR,VR,164200032,285.883791892,4836.05453841,0.11102053578,2609,VR,1
164-340-079,1,VLDR,PD_VntgGrn,164340079,360.29407855,7735.36431746,0.17757952978,2610,PD_VntgGrn,1
161-380-071,1,VLDR,SR,161380071,348.297497094,7094.095643,0.1628580267,2611,SR,1
164-450-022,1,LDR,PD_VntgGrn,164450022,276.134753941,4404.35114363,0.10110998952,2612,PD_VntgGrn,1
163-240-028,1,VLDR,SR,163240028,396.038765394,8879.51697091,0.20384566049,2613,SR,1
164-450-036,1,LDR,PD_VntgGrn,164450036,299.485329898,5092.16250768,0.11689996574,2614,PD_VntgGrn,1
066-070-040,1,LDR,VR,066070040,390.948033219,7227.16522863,0.16591288404,2615,VR,1
164-360-032,1,LDR,PD_VntgGrn,164360032,278.170859338,4455.60355245,0.10228658293,2616,PD_VntgGrn,1
164-450-078,1,LDR,PD_VntgGrn,164450078,276.140473677,4404.61971913,0.10111615517,2617,PD_VntgGrn,1
164-280-017,1,LDR,VR,164280017,300.485639913,4995.7440803,0.11468650322,2618,VR,1
161-260-019,1,VLDR,SR,161260019,321.467964518,6095.03738096,0.13992280489,2619,SR,1
164-410-003,1,LDR,PD_VntgGrn,164410003,299.035941437,5514.80641691,0.12660253482,2620,PD_VntgGrn,1
066-342-002,1,VLDR,SR,066342002,373.260584782,8152.98478276,0.18716677646,2621,SR,1
164-410-043,1,LDR,PD_VntgGrn,164410043,291.134901459,5265.74573145,0.12088488823,2622,PD_VntgGrn,1
164-410-008,1,LDR,PD_VntgGrn,164410008,296.551732173,4029.81217961,0.09251175803,2623,PD_VntgGrn,1
164-340-059,1,VLDR,PD_VntgGrn,164340059,319.826599346,6004.33620285,0.13784059235,2624,PD_VntgGrn,1
161-580-006,1,LDR,VR,161580006,285.477506352,5236.04728607,0.12020310574,2625,VR,1
162-200-031,1,VLDR,SR,162200031,331.254734856,6231.84967718,0.14306358304,2626,SR,1
066-342-007,1,VLDR,SR,066342007,370.852898469,8083.48446642,0.18557126874,2627,SR,1
161-120-011,1,ER,ER,161120011,275.640340358,3857.79978811,0.08856289688,2628,ER,1
164-450-076,1,LDR,PD_VntgGrn,164450076,277.862284526,4595.31251842,0.10549385947,2629,PD_VntgGrn,1
161-161-023,1,VLDR,SR,161161023,292.342817185,4569.58735111,0.10490329089,2630,SR,1
164-450-066,1,LDR,PD_VntgGrn,164450066,284.283896355,4971.05988226,0.11411983201,2631,PD_VntgGrn,1
164-450-083,1,LDR,PD_VntgGrn,164450083,276.130257287,4404.21703535,0.10110691082,2632,PD_VntgGrn,1
066-420-029,1,VLDR,SR,066420029,343.11636386,6697.72877284,0.15375869543,2633,SR,1
161-430-041,1,VLDR,SR,161430041,300.129711233,5005.1720513,0.11490293965,2634,SR,1
164-450-037,1,LDR,PD_VntgGrn,164450037,296.183698209,5033.98667687,0.11556443244,2635,PD_VntgGrn,1
163-190-041,1,ER,PD,163190041,660.018469075,22636.7435787,0.51966812623,2636,PD,1
066-502-004,1,VLDR,SR,066502004,834.697217758,40734.2775542,0.93513033871,2637,SR,1
066-420-038,1,VLDR,SR,066420038,328.962496737,6829.67052933,0.15678766137,2638,SR,1
164-450-064,1,LDR,PD_VntgGrn,164450064,276.105239915,4403.65788218,0.10109407443,2639,PD_VntgGrn,1
066-420-039,1,VLDR,SR,066420039,315.902119272,5943.73380612,0.13644935276,2640,SR,1
161-060-055,1,MDR,MDR,161060055,734.050246422,29550.9465434,0.67839638529,2641,MDR,2
164-340-076,1,VLDR,PD_VntgGrn,164340076,1290.93994278,21963.8838587,0.50422139253,2642,PD_VntgGrn,1
164-340-053,1,VLDR,PD_VntgGrn,164340053,382.712716107,9137.60895528,0.20977063717,2643,PD_VntgGrn,1
066-372-011,1,LDR,VR,066372011,313.183180898,6000.36255824,0.13774937002,2644,VR,1
066-501-006,1,VLDR,SR,066501006,324.210239487,6219.3458618,0.14277653494,2645,SR,1
164-450-030,1,LDR,PD_VntgGrn,164450030,287.772897469,5039.76377243,0.1156970563,2646,PD_VntgGrn,1
164-360-019,1,LDR,PD_VntgGrn,164360019,278.200582253,4456.33396786,0.10230335096,2647,PD_VntgGrn,1
164-210-036,1,LDR,VR,164210036,280.290424242,4585.42419272,0.10526685475,2648,VR,1
161-161-028,1,VLDR,SR,161161028,290.783949561,4577.92714457,0.1050947462,2649,SR,1
164-360-008,1,VLDR,PD_VntgGrn,164360008,363.323962159,7973.7220339,0.18305147002,2650,PD_VntgGrn,1
161-162-040,1,VLDR,SR,161162040,229.117801607,1055.60656966,0.02423339232,2651,SR,1
164-210-028,1,LDR,VR,164210028,282.298637673,4673.87946223,0.10729750832,2652,VR,1
161-240-012,1,VLDR,SR,161240012,307.615774379,5220.74178401,0.11985173976,2653,SR,1
164-210-017,1,LDR,VR,164210017,280.295554224,4585.56283637,0.10527003757,2654,VR,1
066-070-010,1,LDR,VR,066070010,391.555759721,7292.26939263,0.16740746999,2655,VR,1
164-150-065,1,LI,LI,164150065,921.907303049,48440.2442559,1.1120349921,2656,LI,0
164-450-065,1,LDR,PD_VntgGrn,164450065,276.125246096,4403.80991202,0.10109756456,2657,PD_VntgGrn,1
066-364-010,1,VLDR,SR,066364010,340.88426958,6745.28652637,0.15485047122,2658,SR,1
163-290-028,1,ER,PD_Villas,163290028,451.987940752,11299.1523234,0.25939284489,2659,PD_Villas,1
164-210-020,1,LDR,VR,164210020,280.283138234,4585.3701529,0.10526561416,2660,VR,1
161-162-027,1,VLDR,SR,161162027,294.726691078,4690.58479722,0.10768101004,2661,SR,1
161-510-032,1,LDR,VR,161510032,204.268200623,2122.57074554,0.04872751941,2662,VR,1
163-200-015,1,ER,PD,163200015,471.026527317,13713.079247,0.31480898179,2663,PD,1
161-162-012,1,VLDR,SR,161162012,294.582048186,4669.31833546,0.10719279925,2664,SR,1
066-420-022,1,VLDR,SR,066420022,547.626781909,18493.6698083,0.42455623986,2665,SR,1
164-450-088,1,LDR,PD_VntgGrn,164450088,276.145258593,4404.9114284,0.10112285189,2666,PD_VntgGrn,1
164-450-014,1,LDR,PD_VntgGrn,164450014,280.145915957,4580.58853023,0.10515584321,2667,PD_VntgGrn,1
164-420-026,1,LDR,PD_VntgGrn,164420026,255.797209344,3286.26427194,0.07544224683,2668,PD_VntgGrn,1
161-550-046,1,LDR,VR,161550046,257.465991947,3593.14144116,0.08248717725,2669,VR,1
163-220-072,1,VLDR,SR,163220072,353.705775764,7650.26560444,0.17562593215,2670,SR,1
163-190-060,1,ER,PD,163190060,509.833430315,15456.7757393,0.35483874516,2671,PD,1
164-320-002,1,VLDR,PD_VntgGrn,164320002,326.206763714,6623.31429563,0.1520503741,2672,PD_VntgGrn,1
066-010-017,1,VLDR,SR,066010017,915.844683708,42032.0364558,0.96492278365,2673,SR,1
162-044-010,1,VLDR,SR,162044010,309.682465322,5530.92337328,0.12697252923,2674,SR,1
164-340-069,1,VLDR,PD_VntgGrn,164340069,319.790230225,5999.46860809,0.13772884775,2675,PD_VntgGrn,1
066-720-010,1,TC,VR,066720010,65.1363321779,253.038460748,0.00580896375,2676,VR,1
161-162-029,1,VLDR,SR,161162029,292.233897679,4587.69971422,0.10531909353,2677,SR,1
161-372-005,1,VLDR,SR,161372005,294.239624313,4851.55997023,0.11137649151,2678,SR,1
162-160-028,1,VLDR,SR,162160028,338.663679045,6799.69773081,0.1560995806,2679,SR,1
161-380-068,1,VLDR,SR,161380068,378.385527598,8216.67532481,0.18862891012,2680,SR,1
164-410-029,1,LDR,PD_VntgGrn,164410029,266.625076081,3896.57153514,0.08945297372,2681,PD_VntgGrn,1
161-260-022,1,VLDR,SR,161260022,337.401262995,5978.76013224,0.13725344656,2682,SR,1
164-360-017,1,LDR,PD_VntgGrn,164360017,278.200903579,4456.35895991,0.1023039247,2683,PD_VntgGrn,1
162-031-037,1,VLDR,SR,162031037,330.724472772,6318.53900175,0.14505369609,2684,SR,1
164-420-024,1,LDR,PD_VntgGrn,164420024,264.786262309,3894.95501427,0.0894158635,2685,PD_VntgGrn,1
164-340-062,1,VLDR,PD_VntgGrn,164340062,327.939965367,6648.86668381,0.15263697621,2686,PD_VntgGrn,1
164-320-014,1,VLDR,PD_VntgGrn,164320014,369.493168605,8595.33286786,0.19732169118,2687,PD_VntgGrn,1
161-430-081,1,VLDR,SR,161430081,335.651059043,7049.94073756,0.16184436955,2688,SR,1
164-410-050,1,LDR,PD_VntgGrn,164410050,303.049114827,4514.13544511,0.10363029029,2689,PD_VntgGrn,1
161-300-021,1,VLDR,SR,161300021,336.79439325,5957.36437835,0.13676226764,2690,SR,1
164-320-054,1,VLDR,PD_VntgGrn,164320054,426.557009863,10581.6043829,0.24292021081,2691,PD_VntgGrn,1
162-020-004,1,ER,ER,162020004,3803.24057724,768225.510943,17.6360310134,2692,ER,1
164-420-051,1,LDR,PD_VntgGrn,164420051,267.801788361,3797.0085958,0.08716732314,2693,PD_VntgGrn,1
162-240-001,1,VLDR,SR,162240001,345.396090327,7417.97536265,0.17029328197,2694,SR,1
164-340-067,1,VLDR,PD_VntgGrn,164340067,319.784959962,5999.50408842,0.13772966227,2695,PD_VntgGrn,1
066-560-050,1,VLDR,SR,066560050,438.973800011,10856.4489093,0.24922977294,2696,SR,1
161-162-016,1,VLDR,SR,161162016,293.985055482,4629.95988697,0.1062892536,2697,SR,1
161-161-012,1,VLDR,SR,161161012,294.16795413,4637.74012338,0.10646786326,2698,SR,1
164-420-030,1,LDR,PD_VntgGrn,164420030,275.240326974,3919.46527668,0.08997854171,2699,PD_VntgGrn,1
164-190-057,1,VLDR,SR,164190057,317.901028543,5818.69151441,0.13357877673,2700,SR,1
164-450-048,1,LDR,PD_VntgGrn,164450048,294.299367608,5411.59237417,0.12423306644,2701,PD_VntgGrn,1
164-450-009,1,LDR,PD_VntgGrn,164450009,276.155488888,4404.74480544,0.10111902675,2702,PD_VntgGrn,1
066-352-006,1,VLDR,SR,066352006,406.907518351,8608.30473151,0.19761948419,2703,SR,1
164-450-090,1,LDR,PD_VntgGrn,164450090,276.135271344,4404.39504224,0.1011109973,2704,PD_VntgGrn,1
066-410-002,1,VLDR,SR,066410002,679.843707438,22485.6130586,0.51619864689,2705,SR,1
066-070-084,1,LDR,VR,066070084,403.136318028,7645.65629214,0.1755201169,2706,VR,1
066-022-023,1,ER,ER,066022023,598.39682541,22376.6258859,0.51369664568,2707,ER,1
066-341-009,1,VLDR,SR,066341009,383.193306409,8515.74926374,0.19549470302,2708,SR,1
164-410-060,1,LDR,PD_VntgGrn,164410060,285.115109491,4999.92708229,0.11478253173,2709,PD_VntgGrn,1
161-190-007,1,VLDR,SR,161190007,368.410178554,7326.10314478,0.16818418606,2710,SR,1
066-060-036,1,MDR,MDR,066060036,530.79131959,9740.76615276,0.22361722114,2711,MDR,2
162-250-088,1,VLDR,SR,162250088,318.249524507,5994.96166507,0.13762538258,2712,SR,1
164-360-033,1,LDR,PD_VntgGrn,164360033,278.165711672,4455.68041531,0.10228834746,2713,PD_VntgGrn,1
162-120-001,1,VLDR,SR,162120001,336.045088332,7198.98066815,0.16526585556,2714,SR,1
066-022-016,1,ER,ER,066022016,1089.91531361,42556.7047155,0.97696750954,2715,ER,1
161-200-032,1,VLDR,SR,161200032,321.878496616,6617.60652613,0.15191934174,2716,SR,1
161-161-005,1,VLDR,SR,161161005,293.397903735,4600.37595962,0.10561010008,2717,SR,1
161-240-029,1,VLDR,SR,161240029,354.138662201,6594.41881358,0.1513870251,2718,SR,1
066-352-011,1,VLDR,SR,066352011,394.816251671,8110.62118292,0.18619424203,2719,SR,1
066-373-009,1,LDR,VR,066373009,319.998639777,6000.08194528,0.13774292804,2720,VR,1
161-430-064,1,VLDR,SR,161430064,300.264857673,5008.65629483,0.11498292688,2721,SR,1
066-560-031,1,ER,ER,066560031,569.990459991,18798.6722103,0.43155813155,2722,ER,1
164-320-061,1,PR,REC,164320061,1735.16271944,161218.837629,3.701075244,2723,REC,0
066-363-007,1,VLDR,SR,066363007,388.150084077,8270.50612381,0.18986469522,2724,SR,1
164-410-049,1,LDR,PD_VntgGrn,164410049,291.006431126,4008.50370797,0.09202258283,2725,PD_VntgGrn,1
066-081-080,1,TC,TC,066081080,395.871506362,7395.79262475,0.16978403638,2726,TC,0
162-120-013,1,VLDR,SR,162120013,356.553900982,7095.42503152,0.16288854526,2727,SR,1
164-150-036,1,PQ,PI,164150036,959.850266802,56939.1563345,1.30714316654,2728,PI,0
162-220-023,1,VLDR,SR,162220023,320.979817805,6037.45253249,0.13860083867,2729,SR,1
066-070-023,1,MDR,MDR,066070023,467.345587531,12769.4237044,0.29314563141,2730,MDR,2
066-420-005,1,VLDR,SR,066420005,576.298832165,20057.3210901,0.46045273393,2731,SR,1
164-450-050,1,LDR,PD_VntgGrn,164450050,286.142546244,4845.0114799,0.11122615886,2732,PD_VntgGrn,1
161-390-001,1,VLDR,SR,161390001,336.348658259,6731.82011009,0.15454132484,2733,SR,1
066-342-006,1,VLDR,SR,066342006,371.772633067,8116.6324566,0.18633224189,2734,SR,1
066-341-006,1,VLDR,SR,066341006,389.243482994,8727.65832881,0.20035946577,2735,SR,1
164-450-055,1,LDR,PD_VntgGrn,164450055,286.152438584,4844.98373816,0.111225522,2736,PD_VntgGrn,1
164-410-054,1,LDR,PD_VntgGrn,164410054,310.054419409,4679.29037764,0.10742172584,2737,PD_VntgGrn,1
161-300-033,1,VLDR,SR,161300033,319.281259668,5966.54621555,0.13697305362,2738,SR,1
066-352-016,1,VLDR,SR,066352016,467.735567529,12025.5604454,0.27606888075,2739,SR,1
164-450-019,1,LDR,PD_VntgGrn,164450019,276.140151889,4404.42092849,0.10111159156,2740,PD_VntgGrn,1
066-010-018,1,VLDR,SR,066010018,1420.62336498,103013.375468,2.36486169577,2741,SR,1
164-450-005,1,LDR,PD_VntgGrn,164450005,276.140486501,4404.60332923,0.10111577891,2742,PD_VntgGrn,1
164-320-018,1,VLDR,PD_VntgGrn,164320018,319.061313152,5972.32706647,0.13710576369,2743,PD_VntgGrn,1
066-352-013,1,VLDR,SR,066352013,400.69296742,8503.99023049,0.19522475277,2744,SR,1
162-120-038,1,VLDR,SR,162120038,331.33666713,6351.10959189,0.14580141395,2745,SR,1
066-060-021,1,LDR,VR,066060021,806.884025319,40286.6116245,0.92485334308,2746,VR,1
161-190-041,1,VLDR,SR,161190041,347.404791204,7469.60486585,0.17147853227,2747,SR,1
066-352-004,1,VLDR,SR,066352004,405.886141785,8623.67453212,0.19797232626,2748,SR,1
