id,general_pl,Zoning
8263,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8264,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8265,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8266,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8267,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8268,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8269,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8270,INNER SUNSET NEIGHBORHOOD COMMERCIAL-40-X,NA
8271,SOMA NEIGHBORHOOD COMMERCIAL TRANSIT-160-F,NA
8272,SOMA NEIGHBORHOOD COMMERCIAL TRANSIT-160-F,NA
8273,SOMA NEIGHBORHOOD COMMERCIAL TRANSIT-160-F,NA
8274,SOMA SERVICE- LIGHT INDUSTRIAL-30-X,NA
8275,SOMA SERVICE- LIGHT INDUSTRIAL-65-X,NA
8276,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
8277,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
8278,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
8279,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
8280,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
8281,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
8282,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8283,"RESIDENTIAL- HOUSE, THREE FAMILY-50-X",2
8284,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8285,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8286,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8287,UPPER MARKET STREET NEIGHBORHOOD COMMERCIAL-50-X,NA
8288,UPPER MARKET STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8289,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8290,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8291,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,NA
8292,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8293,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
8294,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,NA
8295,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8296,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8297,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
8298,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-N,2
8299,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8300,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8301,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8302,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8303,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8304,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8305,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8306,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8307,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8308,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8309,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8310,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8311,SOMA SERVICE- LIGHT INDUSTRIAL-65-X,NA
8312,LIGHT INDUSTRIAL-40-X,NA
8313,LIGHT INDUSTRIAL-40-X,NA
8314,LIGHT INDUSTRIAL-40-X,NA
8315,LIGHT INDUSTRIAL-OS,NA
8316,LIGHT INDUSTRIAL-65-J,NA
8317,LIGHT INDUSTRIAL-65-J,NA
8318,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8319,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8320,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8321,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8322,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8323,MISSION BAY OPEN SPACE-40-X,NA
8324,MISSION BAY OPEN SPACE-40-X,NA
8325,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8326,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8327,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8328,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8329,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8330,SOMA SERVICE- LIGHT INDUSTRIAL-65-X,NA
8331,SOMA SERVICE- LIGHT INDUSTRIAL-30-X,NA
8332,SOMA SERVICE- LIGHT INDUSTRIAL-65-X,NA
8333,SOMA SERVICE- LIGHT INDUSTRIAL-30-X,NA
8334,SOMA SERVICE- LIGHT INDUSTRIAL-65-X,NA
8335,SOMA SERVICE- LIGHT INDUSTRIAL-65-X,NA
8336,SOMA SERVICE- LIGHT INDUSTRIAL-65-X,NA
8337,LIGHT INDUSTRIAL-40-X,NA
8338,LIGHT INDUSTRIAL-40-X,NA
8339,LIGHT INDUSTRIAL-40-X,NA
8340,LIGHT INDUSTRIAL-40-X,NA
8341,HEAVY INDUSTRIAL-65-J,NA
8342,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8343,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8344,PUBLIC- WATER-OS,NA
8345,PUBLIC- WATER-OS,NA
8346,LIGHT INDUSTRIAL-40-X,NA
8347,LIGHT INDUSTRIAL-65-J,NA
8348,LIGHT INDUSTRIAL-65-J,NA
8349,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8350,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-105-A",NA
8351,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,NA
8352,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,NA
8353,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,NA
8354,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,NA
8355,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,NA
8356,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,NA
8357,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,NA
8358,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8359,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8360,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8361,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8362,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8363,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8364,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-OS,NA
8365,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,NA
8366,MIXED USE-RESIDENTIAL-68-X,2
8367,MIXED USE-RESIDENTIAL-65-X,2
8368,MIXED USE-RESIDENTIAL-85-X,2
8369,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
8370,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
8371,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
8372,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
8373,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
8374,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8375,LIGHT INDUSTRIAL-OS,NA
8376,LIGHT INDUSTRIAL-40-X,NA
8377,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-160-F,NA
8378,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8379,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8380,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8381,PUBLIC- WATER-OS,NA
8382,PUBLIC- WATER-OS,NA
8383,PUBLIC- WATER-OS,NA
8384,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8385,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8386,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8387,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8388,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-28-X,NA
8389,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,NA
8390,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,NA
8391,UPPER MARKET STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8392,UPPER MARKET STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8393,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8394,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,NA
8395,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-60/65-X,NA
8396,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8397,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8398,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8399,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-50/55-X,NA
8400,MIXED USE-RESIDENTIAL-85-X,2
8401,MIXED USE-RESIDENTIAL-45-X,2
8402,MIXED USE-RESIDENTIAL-45-X,2
8403,MIXED USE-RESIDENTIAL-85-X,2
8404,MIXED USE-RESIDENTIAL-85-X,2
8405,MIXED USE-RESIDENTIAL-85-X,2
8406,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8407,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8408,POLK STREET NEIGHBORHOOD COMMERCIAL-130-V,NA
8409,POLK STREET NEIGHBORHOOD COMMERCIAL-130-E,NA
8410,POLK STREET NEIGHBORHOOD COMMERCIAL-130-V,NA
8411,HEAVY INDUSTRIAL-40-X,NA
8412,HEAVY INDUSTRIAL-80-E,NA
8413,HEAVY INDUSTRIAL-40-X,NA
8414,HEAVY INDUSTRIAL-65-J,NA
8415,HEAVY INDUSTRIAL-65-J,NA
8416,LIGHT INDUSTRIAL-40-X,NA
8417,LIGHT INDUSTRIAL-65-J,NA
8418,LIGHT INDUSTRIAL-65-J,NA
8419,LIGHT INDUSTRIAL-65-J,NA
8420,LIGHT INDUSTRIAL-40-X,NA
8421,LIGHT INDUSTRIAL-65-J,NA
8422,HEAVY INDUSTRIAL-40-X,NA
8423,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,NA
8424,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-28-X,NA
8425,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,NA
8426,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8427,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8428,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
8429,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
8430,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
8431,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-40-X,NA
8432,UNION STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8433,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-60/65-X,NA
8434,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-50/55-X,NA
8435,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-85-N,2
8436,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-OS,2
8437,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-OS,2
8438,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-50-N,2
8439,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-50-N,2
8440,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-85-N,2
8441,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-85-N,2
8442,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-50-N,2
8443,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-N,2
8444,POLK STREET NEIGHBORHOOD COMMERCIAL-65-A,NA
8445,SACRAMENTO STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8446,SACRAMENTO STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8447,SACRAMENTO STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8448,SACRAMENTO STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8449,SACRAMENTO STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8450,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8451,"NEIGHBORHOOD COMMERCIAL, CLUSTER-OS",NA
8452,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8453,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8454,"NEIGHBORHOOD COMMERCIAL, CLUSTER-OS",NA
8455,"NEIGHBORHOOD COMMERCIAL, CLUSTER-50-X",NA
8456,HEAVY INDUSTRIAL-65-J,NA
8457,COMMUNITY BUSINESS-65-X,NA
8458,HEAVY INDUSTRIAL-40-X,NA
8459,HEAVY INDUSTRIAL-80-E,NA
8460,HEAVY INDUSTRIAL-80-E,NA
8461,HEAVY INDUSTRIAL-80-E,NA
8462,HEAVY INDUSTRIAL-80-E,NA
8463,HEAVY INDUSTRIAL-80-E,NA
8464,HEAVY INDUSTRIAL-80-E,NA
8465,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8466,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8467,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8468,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8469,UNION STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8470,UNION STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8471,UNION STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8472,UNION STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8473,UNION STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8474,UNION STREET NEIGHBORHOOD COMMERCIAL-65-A,NA
8475,HEAVY INDUSTRIAL-HP-RA,NA
8476,HEAVY INDUSTRIAL-40-X,NA
8477,HEAVY INDUSTRIAL-40-X,NA
8478,HEAVY INDUSTRIAL-40-X,NA
8479,HEAVY INDUSTRIAL-,NA
8480,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-A,2
8481,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-N,2
8482,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-50-N,2
8483,LIGHT INDUSTRIAL-65-J,NA
8484,LIGHT INDUSTRIAL-HP-RA,NA
8485,LIGHT INDUSTRIAL-65-J,NA
8486,LIGHT INDUSTRIAL-40-X,NA
8487,LIGHT INDUSTRIAL-65-J,NA
8488,LIGHT INDUSTRIAL-40-X,NA
8489,LIGHT INDUSTRIAL-65-J,NA
8490,LIGHT INDUSTRIAL-40-X,NA
8491,LIGHT INDUSTRIAL-40-X,NA
8492,"NEIGHBORHOOD COMMERCIAL, CLUSTER-45-X",NA
8493,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8494,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8495,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8496,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8497,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8498,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8499,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8500,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8501,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
8502,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
8503,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8504,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8505,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-50-X,NA
8506,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-50-X,NA
8507,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-50-X,NA
8508,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8509,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8510,SOMA SERVICE- LIGHT INDUSTRIAL-65-X,NA
8511,SOMA SERVICE- LIGHT INDUSTRIAL-85-X,NA
8512,SOMA SERVICE- LIGHT INDUSTRIAL-65-X,NA
8513,SOMA SERVICE- LIGHT INDUSTRIAL-30-X,NA
8514,SOMA SERVICE- LIGHT INDUSTRIAL-65-X,NA
8515,HEAVY INDUSTRIAL-40-X,NA
8516,HEAVY INDUSTRIAL-65-J,NA
8517,HEAVY INDUSTRIAL-80-E,NA
8518,HEAVY INDUSTRIAL-80-E,NA
8519,HEAVY INDUSTRIAL-65-J,NA
8520,HEAVY INDUSTRIAL-65-J,NA
8521,HEAVY INDUSTRIAL-80-E,NA
8522,MIXED USE-GENERAL-85-X,NA
8523,MIXED USE-GENERAL-45-X,NA
8524,MIXED USE-OFFICE-90-X,NA
8525,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-28-X,NA
8526,LIGHT INDUSTRIAL-OS,NA
8527,LIGHT INDUSTRIAL-40-X,NA
8528,LIGHT INDUSTRIAL-40-X,NA
8529,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,NA
8530,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8531,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8532,MIXED USE-OFFICE-130-G,NA
8533,MIXED USE-OFFICE-65-X,NA
8534,MIXED USE-OFFICE-40-X,NA
8535,MIXED USE-OFFICE-65-X,NA
8536,MIXED USE-OFFICE-50-X,NA
8537,MIXED USE-OFFICE-105-F,NA
8538,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
8539,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
8540,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8541,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
8542,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
8543,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8544,MIXED USE-RESIDENTIAL-85-X,2
8545,MIXED USE-RESIDENTIAL-85-X,2
8546,MIXED USE-RESIDENTIAL-85-X,2
8547,MIXED USE-RESIDENTIAL-85-X,2
8548,MIXED USE-RESIDENTIAL-85-X,2
8549,MIXED USE-RESIDENTIAL-85-X,2
8550,SOMA SERVICE- LIGHT INDUSTRIAL-65-X,NA
8551,SOMA SERVICE- LIGHT INDUSTRIAL-45-X,NA
8552,SOMA SERVICE- LIGHT INDUSTRIAL-65-X,NA
8553,SOMA SERVICE- LIGHT INDUSTRIAL-65-X,NA
8554,SOMA SERVICE- LIGHT INDUSTRIAL-85-X,NA
8555,SOMA SERVICE- LIGHT INDUSTRIAL-65-X,NA
8556,HEAVY INDUSTRIAL-80-E,NA
8557,HEAVY INDUSTRIAL-80-E,NA
8558,HEAVY INDUSTRIAL-80-E,NA
8559,HEAVY INDUSTRIAL-40-X,NA
8560,HEAVY INDUSTRIAL-40-X,NA
8561,HEAVY INDUSTRIAL-65-J,NA
8562,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-28-X,NA
8563,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8564,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,NA
8565,SOMA NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,NA
8566,SOMA NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,NA
8567,SOMA NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,NA
8568,SOMA NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,NA
8569,UNION STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8570,UNION STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8571,MIXED USE-OFFICE-105-F,NA
8572,MIXED USE-OFFICE-65-X,NA
8573,MIXED USE-OFFICE-200-S,NA
8574,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8575,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
8576,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
8577,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
8578,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
8579,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
8580,SACRAMENTO STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8581,SACRAMENTO STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8582,SACRAMENTO STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8583,POLK STREET NEIGHBORHOOD COMMERCIAL-130-E,NA
8584,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8585,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8586,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8587,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8588,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8589,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8590,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8591,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8592,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8593,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8594,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8595,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,NA
8596,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,NA
8597,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
8598,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8599,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8600,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,NA
8601,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,NA
8602,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,NA
8603,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,NA
8604,HEAVY INDUSTRIAL-65-J,NA
8605,HEAVY INDUSTRIAL-80-E,NA
8606,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
8607,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
8608,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,NA
8609,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-N,2
8610,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-N,2
8611,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-85-N,2
8612,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-50-N,2
8613,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-N,2
8614,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-N,2
8615,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-A,2
8616,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-N,2
8617,POLK STREET NEIGHBORHOOD COMMERCIAL-130-V,NA
8618,POLK STREET NEIGHBORHOOD COMMERCIAL-65-A,NA
8619,POLK STREET NEIGHBORHOOD COMMERCIAL-65-A,NA
8620,POLK STREET NEIGHBORHOOD COMMERCIAL-65-A,NA
8621,SACRAMENTO STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8622,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8623,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8624,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8625,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8626,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8627,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8628,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8629,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8630,"RESIDENTIAL- HOUSE, THREE FAMILY-50-X",2
8631,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8632,"RESIDENTIAL- HOUSE, THREE FAMILY-45-X",2
8633,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8634,"RESIDENTIAL- HOUSE, THREE FAMILY-OS",2
8635,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8636,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8637,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8638,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8639,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8640,HEAVY INDUSTRIAL-40-X,NA
8641,HEAVY INDUSTRIAL-65-J,NA
8642,HEAVY INDUSTRIAL-65-J,NA
8643,HEAVY INDUSTRIAL-40-X,NA
8644,HEAVY INDUSTRIAL-40-X,NA
8645,HEAVY INDUSTRIAL-40-X,NA
8646,HEAVY INDUSTRIAL-40-X,NA
8647,HEAVY INDUSTRIAL-40-X,NA
8648,HEAVY INDUSTRIAL-65-X,NA
8649,HEAVY INDUSTRIAL-150-X,NA
8650,LIGHT INDUSTRIAL-CP,NA
8651,MIXED USE-OFFICE-65-X,NA
8652,MIXED USE-OFFICE-85-X,NA
8653,MIXED USE-OFFICE-85-X,NA
8654,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-85-N,2
8655,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-N,2
