gnrl_p_,id,zoning
211 - Low Density Residential (1-7un/ac),594,1
211 - Low Density Residential (1-7un/ac),595,1
211 - Low Density Residential (1-7un/ac),596,1
211 - Low Density Residential (1-7un/ac),597,1
211 - Low Density Residential (1-7un/ac),598,1
211 - Low Density Residential (1-7un/ac),599,1
211 - Low Density Residential (1-7un/ac),600,1
211 - Low Density Residential (1-7un/ac),601,1
211 - Low Density Residential (1-7un/ac),602,1
211 - Low Density Residential (1-7un/ac),603,1
211 - Low Density Residential (1-7un/ac),604,1
211 - Low Density Residential (1-7un/ac),605,1
211 - Low Density Residential (1-7un/ac),606,1
211 - Low Density Residential (1-7un/ac),607,1
211 - Low Density Residential (1-7un/ac),608,1
211 - Low Density Residential (1-7un/ac),609,1
211 - Low Density Residential (1-7un/ac),610,1
211 - Low Density Residential (1-7un/ac),611,1
211 - Low Density Residential (1-7un/ac),612,1
211 - Low Density Residential (1-7un/ac),613,1
211 - Low Density Residential (1-7un/ac),614,1
211 - Low Density Residential (1-7un/ac),615,1
211 - Low Density Residential (1-7un/ac),616,1
211 - Low Density Residential (1-7un/ac),617,1
211 - Low Density Residential (1-7un/ac),618,1
211 - Low Density Residential (1-7un/ac),619,1
211 - Low Density Residential (1-7un/ac),620,1
211 - Low Density Residential (1-7un/ac),621,1
211 - Low Density Residential (1-7un/ac),622,1
211 - Low Density Residential (1-7un/ac),623,1
211 - Low Density Residential (1-7un/ac),624,1
211 - Low Density Residential (1-7un/ac),625,1
211 - Low Density Residential (1-7un/ac),626,1
211 - Low Density Residential (1-7un/ac),627,1
211 - Low Density Residential (1-7un/ac),628,1
211 - Low Density Residential (1-7un/ac),629,1
211 - Low Density Residential (1-7un/ac),630,1
211 - Low Density Residential (1-7un/ac),631,1
211 - Low Density Residential (1-7un/ac),632,1
211 - Low Density Residential (1-7un/ac),633,1
211 - Low Density Residential (1-7un/ac),634,1
211 - Low Density Residential (1-7un/ac),635,1
211 - Low Density Residential (1-7un/ac),636,1
211 - Low Density Residential (1-7un/ac),637,1
211 - Low Density Residential (1-7un/ac),638,1
211 - Low Density Residential (1-7un/ac),639,1
