OBJECTID,FACILITYID,ZONINGABBR,REZONINGFI,PDUSE,PDDENSITY,DEVELOPEDA,APPROVALDA,COLORCODE,LASTUPDATE,ENTERPRISE,Zone_descr,Zoning,PDDENS_NUM
9068,9068,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009068,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9069,9069,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009069,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9070,9070,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009070,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9071,9071,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009071,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9072,9072,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009072,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9073,9073,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009073,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9074,9074,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009074,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9075,9075,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009075,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9076,9076,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009076,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9077,9077,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009077,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9078,9078,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009078,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9079,9079,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009079,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9080,9080,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009080,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9081,9081,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009081,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9082,9082,R-1-8,NA,NA,0,NA,NA,1,2012-05-04T07:30:05.000Z,PLN-ZONI-0000009082,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9083,9083,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009083,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9084,9084,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009084,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9085,9085,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009085,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9086,9086,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009086,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9087,9087,R-1-8,NA,NA,0,NA,NA,1,2012-05-04T07:30:05.000Z,PLN-ZONI-0000009087,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9088,9088,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009088,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9089,9089,R-1-8,NA,NA,0,NA,NA,1,2012-05-04T07:30:05.000Z,PLN-ZONI-0000009089,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9090,9090,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009090,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9091,9091,R-1-8,NA,NA,0,NA,NA,1,2012-05-04T07:30:05.000Z,PLN-ZONI-0000009091,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9092,9092,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009092,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9093,9093,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009093,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9094,9094,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009094,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9095,9095,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009095,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9096,9096,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009096,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9097,9097,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009097,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9098,9098,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009098,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9099,9099,R-1-8,NA,NA,0,NA,NA,1,2012-05-04T07:30:05.000Z,PLN-ZONI-0000009099,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9100,9100,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009100,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9101,9101,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009101,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9102,9102,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009102,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9103,9103,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009103,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9104,9104,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009104,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9105,9105,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009105,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9106,9106,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009106,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9107,9107,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009107,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9108,9108,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009108,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9109,9109,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009109,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9110,9110,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009110,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9111,9111,R-1-8,NA,NA,0,NA,NA,1,2012-05-04T07:30:05.000Z,PLN-ZONI-0000009111,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9112,9112,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009112,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9113,9113,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009113,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9114,9114,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009114,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9115,9115,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009115,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9116,9116,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009116,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9117,9117,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009117,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9118,9118,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009118,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9119,9119,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009119,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9120,9120,R-1-8,NA,NA,0,NA,NA,1,2012-05-04T07:30:05.000Z,PLN-ZONI-0000009120,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9121,9121,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009121,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9122,9122,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009122,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9123,9123,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009123,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9124,9124,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009124,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9125,9125,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009125,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9126,9126,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009126,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9127,9127,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009127,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9128,9128,R-1-8,NA,NA,0,NA,NA,1,2012-05-04T07:30:05.000Z,PLN-ZONI-0000009128,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9129,9129,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009129,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9130,9130,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009130,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9131,9131,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009131,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9132,9132,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009132,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9133,9133,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009133,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9134,9134,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009134,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9135,9135,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009135,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9136,9136,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009136,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9137,9137,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009137,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9138,9138,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009138,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9139,9139,R-1-8,NA,NA,0,NA,NA,1,2012-05-04T07:30:05.000Z,PLN-ZONI-0000009139,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9140,9140,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009140,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9141,9141,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009141,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9142,9142,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009142,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9143,9143,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009143,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9144,9144,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009144,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9145,9145,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009145,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9146,9146,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009146,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9147,9147,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009147,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9148,9148,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009148,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9149,9149,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009149,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9150,9150,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009150,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9151,9151,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009151,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9152,9152,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009152,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9153,9153,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009153,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9154,9154,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009154,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9155,9155,R-1-8,NA,NA,0,NA,NA,1,2012-05-04T07:30:05.000Z,PLN-ZONI-0000009155,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9156,9156,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009156,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9157,9157,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009157,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9158,9158,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009158,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9159,9159,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009159,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9160,9160,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009160,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9161,9161,R-1-8,NA,NA,0,NA,NA,1,2012-05-04T07:30:05.000Z,PLN-ZONI-0000009161,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9162,9162,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009162,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9163,9163,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009163,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9164,9164,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009164,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9165,9165,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009165,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9166,9166,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009166,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9167,9167,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009167,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9168,9168,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009168,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9169,9169,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009169,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9170,9170,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009170,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9171,9171,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009171,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9172,9172,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009172,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9173,9173,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009173,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9174,9174,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009174,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9175,9175,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009175,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9176,9176,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009176,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9177,9177,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009177,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9178,9178,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009178,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9179,9179,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009179,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9180,9180,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009180,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9181,9181,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009181,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9182,9182,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009182,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9183,9183,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009183,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9184,9184,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009184,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9185,9185,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009185,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9186,9186,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009186,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9187,9187,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009187,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9188,9188,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009188,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9189,9189,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009189,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9190,9190,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009190,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9191,9191,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009191,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9192,9192,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009192,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9193,9193,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009193,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9194,9194,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009194,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9195,9195,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009195,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9196,9196,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009196,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9197,9197,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009197,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9198,9198,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009198,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9199,9199,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009199,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9200,9200,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009200,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9201,9201,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009201,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9202,9202,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009202,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9203,9203,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009203,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9204,9204,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009204,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9205,9205,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009205,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9206,9206,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009206,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9207,9207,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009207,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9208,9208,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009208,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9209,9209,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009209,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9210,9210,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009210,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9211,9211,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009211,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9212,9212,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009212,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9213,9213,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009213,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9214,9214,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009214,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9215,9215,R-1-8,NA,NA,0,NA,NA,1,2016-04-07T15:26:39.000Z,PLN-ZONI-0000009215,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9216,9216,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009216,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9217,9217,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009217,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9218,9218,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009218,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9219,9219,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009219,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
9220,9220,R-1-8,NA,NA,0,NA,NA,1,2015-04-20T13:46:53.000Z,PLN-ZONI-0000009220,Single-Family Residential (Up to Eight Dwelling Units per Acre),1,0
